VAR_ROT0.00_SH_Z0.017_Y0.279/Z0.017Y0.279O_IN0.00OUTA1.77_F7_M.50.PMS 
     0.50000000     0.70400000     0.27900000     0.01700000 
                   1                   2                   3                   4                   5                   6                   7                   8                   9                  10                  11                  12                  13                  14                  15                  16                  17                  18                  19                  20                  21                  22                  23                  24                  25                  26                  27                  28                  29                  30                  31                  32                  33                  34                  35                  36                  37                  38                  39                  40                  41                  42                  43                  44                  45                  46                  47                  48                  49                  50                  51                  52                  53                  54                  55                  56                  57                  58                  59                  60                  61                  62                  63                  64                  65                  66                  67                  68                  69                  70 
BEGIN TRACK 
                MODE                MASS                 AGE               Dtime               LOG_L              LOG_TE                CONV               QSCHW               QDISC               QINTE                QHEL              QCAROX              LOG_Tc             LOG_RHc              LOG_Pc               QTMAX                XCEN               XHE3C                YCEN                  DM                RATE                   M                 MO1              XC_cen              XO_cen              XN_cen              Rhtmax                Xsup                Ysup               XCsup               XOsup               XNsup             XC13sup                LNUC                  LX                 QH1                 QH2                  LY                QHE1                QHE2                  LC                 QC1                 QC2              LNEUTR             L_EX_LT             lgL_SCT              lgL_AC            lgL_AC_T              L_GRAV               Rstar                 r_x              tau_xy             tau_thy                f_th                 n_c            aL_x_tot                  MU                MU_E                 CI1                 CF1                 CI2                 CF2                 CI3                 CF3                 CI4                 CF4                 CI5                 CF5                MFIT             CPU_SEC
                 813    5.0000000000e-01    1.4800908400e+09    1.3950000000e+08   -1.4899200000e+00    3.5451800000e+00    0.0000000000e+00    8.9073395000e-03    3.2917871920e-01    1.1215830400e-01    0.0000000000e+00    0.0000000000e+00    6.9334500000e+00    1.8617100000e+00    1.6923710000e+01    0.0000000000e+00    6.9445000000e-01    1.2153000000e-03    2.8733000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0370000000e-03    7.4800000000e-03    8.2610000000e-04    1.8620000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0026000000e+00    1.0026000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.5800000000e-03    3.3944300000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2363000000e-01    0.0000000000e+00    9.9990000000e-01   -7.9092850410e-01    8.9073395000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2967100000e+03
                 814    5.0000000000e-01    1.6213334000e+09    1.4124000000e+08   -1.4895100000e+00    3.5451100000e+00    0.0000000000e+00    5.9802116000e-03    3.4175227550e-01    1.0488053850e-01    0.0000000000e+00    0.0000000000e+00    6.9326900000e+00    1.8614100000e+00    1.6922300000e+01    0.0000000000e+00    6.9344000000e-01    1.1942000000e-03    2.8836000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0350000000e-03    7.4800000000e-03    8.2640000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0023000000e+00    1.0023000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.3000000000e-03    3.3972100000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2411000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    5.9802116000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.2983200000e+03
                 815    5.0000000000e-01    1.7619739200e+09    1.4064000000e+08   -1.4891200000e+00    3.5450400000e+00    0.0000000000e+00    3.0444386000e-03    3.5000344270e-01    1.0121931490e-01    0.0000000000e+00    0.0000000000e+00    6.9320900000e+00    1.8611000000e+00    1.6921030000e+01    0.0000000000e+00    6.9242000000e-01    1.1706000000e-03    2.8941000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0320000000e-03    7.4800000000e-03    8.2660000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0021000000e+00    1.0021000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -2.0900000000e-03    3.3997500000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2461000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    3.0444386000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3002300000e+03
                 816    5.0000000000e-01    1.9010934200e+09    1.3912000000e+08   -1.4887400000e+00    3.5449900000e+00    0.0000000000e+00    1.5733022000e-03    3.5815118100e-01    9.7543116200e-02    0.0000000000e+00    0.0000000000e+00    6.9315400000e+00    1.8609300000e+00    1.6919960000e+01    0.0000000000e+00    6.9138000000e-01    1.1352000000e-03    2.9048000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0290000000e-03    7.4800000000e-03    8.2690000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0019000000e+00    1.0019000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.8900000000e-03    3.4020700000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2510000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    1.5733022000e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3023200000e+03
                 817    5.0000000000e-01    2.0379073300e+09    1.3681000000e+08   -1.4883600000e+00    3.5449500000e+00    0.0000000000e+00    2.8427720000e-04    3.7018169120e-01    9.3851881000e-02    0.0000000000e+00    0.0000000000e+00    6.9310800000e+00    1.8608700000e+00    1.6919080000e+01    0.0000000000e+00    6.9035000000e-01    1.1146000000e-03    2.9153000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0260000000e-03    7.4800000000e-03    8.2730000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0017000000e+00    1.0017000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.7000000000e-03    3.4042000000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2560000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    2.8427720000e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3049000000e+03
                 818    5.0000000000e-01    2.1723534600e+09    1.3445000000e+08   -1.4879800000e+00    3.5449200000e+00    0.0000000000e+00    0.0000000000e+00    3.7414154110e-01    9.0145547900e-02    0.0000000000e+00    0.0000000000e+00    6.9307100000e+00    1.8609300000e+00    1.6918410000e+01    0.0000000000e+00    6.8931000000e-01    1.0871000000e-03    2.9260000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0220000000e-03    7.4800000000e-03    8.2760000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0015000000e+00    1.0015000000e+00    0.0000000000e+00    2.9157000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.5100000000e-03    3.4061600000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2611000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3056100000e+03
                 819    5.0000000000e-01    2.3044542300e+09    1.3210000000e+08   -1.4875800000e+00    3.5449000000e+00    0.0000000000e+00    0.0000000000e+00    3.8198670730e-01    8.7458351800e-02    0.0000000000e+00    0.0000000000e+00    6.9304100000e+00    1.8611000000e+00    1.6917920000e+01    0.0000000000e+00    6.8828000000e-01    1.0745000000e-03    2.9364000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0190000000e-03    7.4800000000e-03    8.2800000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0013000000e+00    1.0013000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.3500000000e-03    3.4079800000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2660000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3064200000e+03
                 820    5.0000000000e-01    2.4346545200e+09    1.3020000000e+08   -1.4872000000e+00    3.5448900000e+00    0.0000000000e+00    0.0000000000e+00    3.8973353390e-01    8.7458351800e-02    0.0000000000e+00    0.0000000000e+00    6.9301800000e+00    1.8613100000e+00    1.6917550000e+01    0.0000000000e+00    6.8727000000e-01    1.0763000000e-03    2.9465000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0160000000e-03    7.4800000000e-03    8.2840000000e-04    1.8610000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0012000000e+00    1.0012000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.2400000000e-03    3.4096900000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2710000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8808817270e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3069900000e+03
                 821    5.0000000000e-01    2.5639558700e+09    1.2930000000e+08   -1.4868200000e+00    3.5448800000e+00    0.0000000000e+00    0.0000000000e+00    3.9738325360e-01    8.2060126700e-02    0.0000000000e+00    0.0000000000e+00    6.9299900000e+00    1.8615400000e+00    1.6917240000e+01    0.0000000000e+00    6.8627000000e-01    1.0780000000e-03    2.9565000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    7.2100000000e+02    3.0130000000e-03    7.4800000000e-03    8.2880000000e-04    1.8620000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0012000000e+00    1.0012000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.1600000000e-03    3.4113000000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2758000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8520925420e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3077100000e+03
                 822    5.0000000000e-01    2.6931103600e+09    1.2915000000e+08   -1.4864400000e+00    3.5448800000e+00    0.0000000000e+00    0.0000000000e+00    4.0117207940e-01    8.2060126700e-02    0.0000000000e+00    0.0000000000e+00    6.9298200000e+00    1.8618100000e+00    1.6916990000e+01    0.0000000000e+00    6.8527000000e-01    1.0793000000e-03    2.9664000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    8.2100000000e+02    3.0100000000e-03    7.4800000000e-03    8.2920000000e-04    1.8620000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0011000000e+00    1.0011000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.0900000000e-03    3.4128600000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2807000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8520925420e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3083600000e+03
                 823    5.0000000000e-01    2.8224727900e+09    1.2936000000e+08   -1.4860600000e+00    3.5448800000e+00    0.0000000000e+00    0.0000000000e+00    4.0867841650e-01    8.2060126700e-02    0.0000000000e+00    0.0000000000e+00    6.9296800000e+00    1.8621100000e+00    1.6916800000e+01    0.0000000000e+00    6.8428000000e-01    1.0804000000e-03    2.9764000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    8.2100000000e+02    3.0060000000e-03    7.4810000000e-03    8.2960000000e-04    1.8620000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0010000000e+00    1.0010000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -1.0300000000e-03    3.4143600000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2855000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8520925420e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3090800000e+03
                 824    5.0000000000e-01    2.9522006000e+09    1.2973000000e+08   -1.4856900000e+00    3.5448800000e+00    0.0000000000e+00    0.0000000000e+00    4.1239622630e-01    7.6629967900e-02    0.0000000000e+00    0.0000000000e+00    6.9295500000e+00    1.8624300000e+00    1.6916660000e+01    0.0000000000e+00    6.8328000000e-01    1.0812000000e-03    2.9863000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    8.2100000000e+02    3.0030000000e-03    7.4810000000e-03    8.3000000000e-04    1.8620000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0010000000e+00    1.0010000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -9.7000000000e-04    3.4158100000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2904000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8520925420e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3098100000e+03
                 825    5.0000000000e-01    3.0823570400e+09    1.3016000000e+08   -1.4853100000e+00    3.5448800000e+00    0.0000000000e+00    0.0000000000e+00    4.1609066120e-01    7.6629967900e-02    0.0000000000e+00    0.0000000000e+00    6.9294400000e+00    1.8627800000e+00    1.6916550000e+01    0.0000000000e+00    6.8229000000e-01    1.0816000000e-03    2.9962000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    8.2100000000e+02    3.0000000000e-03    7.4810000000e-03    8.3050000000e-04    1.8630000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0009000000e+00    1.0009000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -9.3000000000e-04    3.4172200000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.2952000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8520925420e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3104500000e+03
                 826    5.0000000000e-01    3.2129589900e+09    1.3060000000e+08   -1.4849400000e+00    3.5448900000e+00    0.0000000000e+00    0.0000000000e+00    4.2340999310e-01    7.6629967900e-02    0.0000000000e+00    0.0000000000e+00    6.9293400000e+00    1.8631500000e+00    1.6916480000e+01    0.0000000000e+00    6.8130000000e-01    1.0818000000e-03    3.0062000000e-01    0.0000000000e+00    0.0000000000e+00    8.0700000000e+02    8.2100000000e+02    2.9970000000e-03    7.4810000000e-03    8.3090000000e-04    1.8630000000e+00    7.0400000000e-01    2.7900000000e-01    3.0570000000e-03    7.4790000000e-03    8.2470000000e-04    3.7040000000e-05    1.0009000000e+00    1.0009000000e+00    0.0000000000e+00    2.6290000000e-02    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -3.3000000000e+01   -3.3000000000e+01   -3.3000000000e+01   -8.8000000000e-04    3.4186000000e+10    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    6.3001000000e-01    0.0000000000e+00    9.9990000000e-01   -7.8520925420e-01    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    9.9990000000e-01    1.3113200000e+03
